id,task1,task2,task3,task4,task5
ANS10951,1.0,3,0.0,3,0.0
ANS10952,0.0,0,0.0,0,0.0
ANS10953,0.0,2,0.0,0,0.0
ANS10954,0.0,1,0.0,2,0.0
ANS10955,1.0,3,0.0,2,0.0
ANS10956,0.0,1,0.0,0,0.0
ANS10957,1.0,2,0.0,3,0.0
ANS10958,1.0,0,41284.802880368115,3,0.0
ANS10959,0.0,0,0.0,0,0.0
ANS10960,1.0,0,2785.1352988859126,0,0.0
ANS10961,0.0,3,3497.2694742319336,1,0.0
ANS10962,1.0,3,36324.51303754306,3,0.0
ANS10963,1.0,3,84950.87207095503,2,0.0
ANS10964,0.0,1,0.0,3,0.0
ANS10965,0.0,3,0.0,0,0.0
ANS10966,0.0,0,0.0,0,0.0
ANS10967,1.0,0,0.0,4,0.0
ANS10968,0.0,1,0.0,3,0.0
ANS10969,0.0,0,2040.5268958324707,1,0.0
ANS10970,0.0,2,2281.1950273465973,2,0.0
ANS10971,0.0,0,0.0,0,0.0
ANS10972,0.0,1,1206.228707465933,4,0.0
ANS10973,1.0,2,0.0,0,0.0
ANS10974,1.0,0,0.0,4,0.0
ANS10975,0.0,0,2899.233637700212,2,0.0
ANS10976,1.0,0,0.0,2,0.0
ANS10977,1.0,1,0.0,2,0.0
ANS10978,1.0,0,40442.30835974557,0,0.0
ANS10979,0.0,0,0.0,2,0.0
ANS10980,1.0,0,0.0,0,0.0
ANS10981,0.0,1,3677.647533557511,3,0.0
ANS10982,0.0,3,151795.62308633933,1,0.0
ANS10983,1.0,3,1353.8270937868738,0,0.0
ANS10984,1.0,0,0.0,4,0.0
ANS10985,1.0,3,119803.99781273167,2,0.0
ANS10986,0.0,0,173683.01207360276,0,0.0
ANS10987,1.0,3,63423.81780004449,4,0.0
ANS10988,0.0,0,7041.686811017398,4,0.0
ANS10989,0.0,2,0.0,0,0.0
ANS10990,1.0,0,0.0,1,0.0
ANS10991,1.0,2,52178.24603378334,1,0.0
ANS10992,0.0,2,0.0,2,0.0
ANS10993,0.0,1,2698.872877743779,1,0.0
ANS10994,0.0,2,3056.816654051305,2,0.0
ANS10995,0.0,2,0.0,0,0.0
ANS10996,0.0,1,0.0,4,0.0
ANS10997,0.0,2,0.0,4,0.0
ANS10998,0.0,2,71658.62312453148,2,0.0
ANS10999,1.0,0,0.0,2,0.0
ANS11000,0.0,3,0.0,4,0.0
ANS11001,0.0,2,0.0,3,0.0
ANS11002,1.0,0,0.0,3,0.0
ANS11003,1.0,2,97770.17276231691,2,0.0
ANS11004,0.0,0,0.0,3,0.0
ANS11005,0.0,1,1060.1330316642495,3,0.0
ANS11006,0.0,3,0.0,3,0.0
ANS11007,0.0,2,1693.3165986776062,0,0.0
ANS11008,1.0,2,1734.9640057853726,0,0.0
ANS11009,0.0,0,10.495424988230498,0,0.0
ANS11010,0.0,0,3554.9457576862715,3,0.0
ANS11011,0.0,0,0.0,0,0.0
ANS11012,0.0,0,0.0,3,0.0
ANS11013,1.0,0,0.0,2,0.0
ANS11014,1.0,1,0.0,4,0.0
ANS11015,0.0,1,0.0,2,0.0
ANS11016,0.0,2,0.0,2,0.0
ANS11017,0.0,3,5042.685065527006,0,0.0
ANS11018,0.0,0,0.0,0,0.0
ANS11019,1.0,3,0.0,2,0.0
ANS11020,1.0,0,105336.34477028484,2,0.0
ANS11021,1.0,2,0.0,3,0.0
ANS11022,0.0,2,0.0,0,0.0
ANS11023,0.0,0,0.0,3,0.0
ANS11024,0.0,0,32510.02945689091,4,0.0
ANS11025,1.0,0,0.0,2,0.0
ANS11026,0.0,1,0.0,0,0.0
ANS11027,0.0,3,0.0,0,0.0
ANS11028,0.0,0,0.0,0,0.0
ANS11029,1.0,2,77014.38474707064,3,0.0
ANS11030,0.0,2,0.0,0,0.0
ANS11031,0.0,0,0.0,2,0.0
ANS11032,0.0,3,503.4055290374076,2,0.0
ANS11033,0.0,0,0.0,2,0.0
ANS11034,1.0,3,4955.581106250645,3,0.0
ANS11035,1.0,2,0.0,2,0.0
ANS11036,0.0,1,68785.28189897317,0,0.0
ANS11037,1.0,0,0.0,2,0.0
ANS11038,0.0,0,1394.2448188470692,0,0.0
ANS11039,0.0,0,0.0,0,0.0
ANS11040,1.0,2,0.0,2,0.0
ANS11041,0.0,0,0.0,1,0.0
ANS11042,1.0,0,0.0,2,0.0
ANS11043,1.0,0,0.0,0,0.0
ANS11044,1.0,0,0.0,2,0.0
ANS11045,1.0,1,0.0,2,0.0
ANS11046,0.0,1,0.0,3,0.0
ANS11047,1.0,0,0.0,0,0.0
ANS11048,1.0,2,35840.995159691745,2,0.0
ANS11049,0.0,1,6565.59097395156,3,0.0
ANS11050,1.0,0,0.0,0,0.0
ANS11051,0.0,1,0.0,2,0.0
ANS11052,0.0,3,0.0,1,0.0
ANS11053,1.0,2,0.0,0,0.0
ANS11054,0.0,0,1540.2333170677932,3,0.0
ANS11055,0.0,3,0.0,0,0.0
ANS11056,0.0,0,3181.083356211357,4,0.0
ANS11057,0.0,0,0.0,0,0.0
ANS11058,0.0,3,0.0,3,0.0
ANS11059,0.0,3,642.2446138702896,4,0.0
ANS11060,0.0,2,0.0,3,0.0
ANS11061,0.0,0,3743.664947144832,3,0.0
ANS11062,1.0,3,0.0,0,0.0
ANS11063,0.0,2,6109.278677144458,3,0.0
ANS11064,0.0,2,0.0,3,0.0
ANS11065,1.0,1,0.0,0,0.0
ANS11066,1.0,2,0.0,0,0.0
ANS11067,0.0,3,120486.89623539256,3,0.0
ANS11068,1.0,0,3119.432135320568,1,0.0
ANS11069,0.0,2,604.9892574373598,2,0.0
ANS11070,1.0,0,4236.539088513895,3,0.0
ANS11071,1.0,3,3943.9532200852123,3,0.0
ANS11072,1.0,2,3393.181641057135,2,0.0
ANS11073,0.0,1,53709.1578526058,2,0.0
ANS11074,0.0,0,2018.2583181540485,3,0.0
ANS11075,0.0,0,0.0,0,0.0
ANS11076,0.0,2,1682.8237324719616,2,0.0
ANS11077,1.0,0,0.0,3,0.0
ANS11078,0.0,0,0.0,0,0.0
ANS11079,1.0,0,2502.3929227298177,2,0.0
ANS11080,0.0,2,0.0,3,0.0
ANS11081,1.0,0,0.0,2,0.0
ANS11082,0.0,1,74218.7507141503,4,0.0
ANS11083,1.0,3,0.0,3,0.0
ANS11084,1.0,1,2674.179589572838,0,0.0
ANS11085,1.0,0,0.0,3,0.0
ANS11086,0.0,0,0.0,0,0.0
ANS11087,1.0,0,0.0,0,0.0
ANS11088,0.0,1,0.0,2,0.0
ANS11089,0.0,1,4845.899372221188,0,0.0
ANS11090,0.0,1,0.0,2,0.0
ANS11091,0.0,3,0.0,4,0.0
ANS11092,1.0,2,31473.999799394547,2,0.0
ANS11093,0.0,0,131886.46799942674,0,0.0
ANS11094,1.0,1,0.0,0,0.0
ANS11095,1.0,2,5502.933555463249,3,0.0
ANS11096,1.0,1,0.0,0,0.0
ANS11097,0.0,2,0.0,2,0.0
ANS11098,0.0,1,2517.673506584661,0,0.0
ANS11099,0.0,1,96551.79073108095,3,0.0
ANS11100,0.0,3,0.0,3,0.0
ANS11101,1.0,3,85460.36676847233,0,0.0
ANS11102,0.0,0,2670.037018957947,2,0.0
ANS11103,1.0,2,0.0,2,0.0
ANS11104,0.0,0,3218.012486459267,0,0.0
ANS11105,0.0,0,0.0,0,0.0
ANS11106,0.0,2,0.0,3,0.0
ANS11107,0.0,2,0.0,4,0.0
ANS11108,0.0,2,0.0,3,0.0
ANS11109,1.0,1,105150.76248608659,0,0.0
ANS11110,0.0,3,5952.015945099465,0,0.0
ANS11111,1.0,1,0.0,3,0.0
ANS11112,0.0,1,0.0,3,0.0
ANS11113,0.0,0,0.0,0,0.0
ANS11114,0.0,2,29306.55648397311,2,0.0
ANS11115,0.0,0,21181.786551333375,1,0.0
ANS11116,0.0,2,0.0,0,0.0
ANS11117,0.0,0,0.0,0,0.0
ANS11118,1.0,0,2744.5246648015445,1,0.0
ANS11119,0.0,3,41.39594282310297,0,0.0
ANS11120,0.0,2,0.0,2,0.0
ANS11121,1.0,0,0.0,0,0.0
ANS11122,0.0,2,94833.58211123737,0,0.0
ANS11123,0.0,3,55237.39580210667,2,0.0
ANS11124,1.0,3,1685.3274587588269,2,0.0
ANS11125,0.0,0,65141.74909580162,3,0.0
ANS11126,0.0,1,0.0,3,0.0
ANS11127,1.0,0,3706.3828459340325,3,0.0
ANS11128,1.0,2,84171.2051724495,4,0.0
ANS11129,1.0,0,0.0,2,0.0
ANS11130,0.0,2,2686.08077742042,2,0.0
ANS11131,1.0,0,5296.924299180608,2,0.0
ANS11132,1.0,0,0.0,0,0.0
ANS11133,0.0,0,731.6895846271476,1,0.0
ANS11134,1.0,2,3022.2470754975675,2,0.0
ANS11135,1.0,1,1413.0272539955688,1,0.0
ANS11136,0.0,2,3969.3163934522236,0,0.0
ANS11137,1.0,0,0.0,3,0.0
ANS11138,0.0,1,1087.9222926037469,2,0.0
ANS11139,1.0,3,1105.2443843274852,4,0.0
ANS11140,0.0,0,49394.15644795749,4,0.0
ANS11141,0.0,0,401.2649067706045,0,0.0
ANS11142,1.0,2,0.0,2,0.0
ANS11143,1.0,3,1465.4003974447796,4,0.0
ANS11144,0.0,2,58899.53099690676,3,0.0
ANS11145,1.0,1,0.0,3,0.0
ANS11146,0.0,0,6751.563556159336,4,0.0
ANS11147,1.0,0,93299.13303737706,0,0.0
ANS11148,1.0,1,4004.8239553172093,0,0.0
ANS11149,0.0,1,3361.6811257552995,2,0.0
ANS11150,0.0,0,82403.08557885289,0,0.0
ANS11151,0.0,3,0.0,0,0.0
ANS11152,0.0,1,0.0,0,0.0
ANS11153,0.0,0,0.0,2,0.0
ANS11154,1.0,1,0.0,1,0.0
ANS11155,0.0,0,0.0,3,0.0
ANS11156,0.0,1,0.0,2,0.0
ANS11157,0.0,0,0.0,0,0.0
ANS11158,0.0,1,4804.664025703678,0,0.0
ANS11159,0.0,0,0.0,0,0.0
ANS11160,0.0,0,0.0,1,0.0
ANS11161,1.0,1,0.0,0,0.0
ANS11162,1.0,0,6283.2568949068645,0,0.0
ANS11163,0.0,0,0.0,4,0.0
ANS11164,0.0,2,2029.6772355575895,3,0.0
ANS11165,0.0,0,11599.292928963388,2,0.0
ANS11166,1.0,0,0.0,3,0.0
ANS11167,0.0,0,21492.725176760505,0,0.0
ANS11168,0.0,0,4318.020009483002,0,0.0
ANS11169,0.0,1,0.0,3,0.0
ANS11170,0.0,0,0.0,3,0.0
ANS11171,0.0,3,0.0,2,0.0
ANS11172,0.0,2,146755.51785181675,0,0.0
ANS11173,0.0,2,0.0,1,0.0
ANS11174,1.0,0,0.0,2,0.0
ANS11175,0.0,0,2104.950287199991,1,0.0
ANS11176,0.0,0,2606.941048040107,3,0.0
ANS11177,0.0,0,2262.8928667399523,1,0.0
ANS11178,0.0,0,0.0,0,0.0
ANS11179,0.0,2,55886.87624392574,2,0.0
ANS11180,1.0,0,0.0,3,0.0
ANS11181,0.0,3,0.0,1,0.0
ANS11182,1.0,3,2825.0688386732495,0,0.0
ANS11183,1.0,0,0.0,1,0.0
ANS11184,1.0,1,0.0,0,0.0
ANS11185,1.0,0,0.0,0,0.0
ANS11186,1.0,0,0.0,2,0.0
ANS11187,0.0,2,2490.607788577098,2,0.0
ANS11188,1.0,2,0.0,3,0.0
ANS11189,1.0,1,0.0,2,0.0
ANS11190,1.0,0,4109.357228577644,3,0.0
ANS11191,0.0,2,0.0,0,0.0
ANS11192,0.0,1,1883.372898488714,2,0.0
ANS11193,1.0,2,1815.7363967988015,3,0.0
ANS11194,1.0,2,0.0,0,0.0
ANS11195,0.0,0,2591.7394410018796,3,0.0
ANS11196,0.0,0,3321.4082236975855,0,0.0
ANS11197,0.0,3,0.0,4,0.0
ANS11198,0.0,3,0.0,3,0.0
ANS11199,1.0,2,0.0,2,0.0
ANS11200,0.0,0,2515.8318506451824,2,0.0
ANS11201,1.0,3,694.0255798034709,2,0.0
ANS11202,0.0,1,0.0,0,0.0
ANS11203,1.0,0,0.0,0,0.0
ANS11204,1.0,3,0.0,0,0.0
ANS11205,0.0,0,2926.135490031956,1,0.0
ANS11206,0.0,3,429.80157535191773,0,0.0
ANS11207,1.0,1,1647.770958413203,2,0.0
ANS11208,1.0,2,943.330100842472,3,0.0
ANS11209,0.0,2,0.0,0,0.0
ANS11210,1.0,1,0.0,3,0.0
ANS11211,1.0,3,0.0,0,0.0
ANS11212,1.0,0,0.0,0,0.0
ANS11213,0.0,0,74623.23249335864,3,0.0
ANS11214,0.0,0,4074.9322268860356,0,0.0
ANS11215,0.0,0,0.0,0,0.0
ANS11216,0.0,1,64709.68032514406,2,0.0
ANS11217,0.0,0,0.0,3,0.0
ANS11218,0.0,2,0.0,4,0.0
ANS11219,0.0,3,0.0,3,0.0
ANS11220,0.0,1,1824.2650281540664,2,0.0
ANS11221,1.0,0,133822.0394894989,3,0.0
ANS11222,1.0,0,2846.478943429766,3,0.0
ANS11223,1.0,1,0.0,0,0.0
ANS11224,1.0,0,0.0,0,0.0
ANS11225,1.0,0,1524.7592014698216,2,0.0
ANS11226,1.0,3,3080.4261727276703,3,0.0
ANS11227,0.0,0,505.9904970778087,4,0.0
ANS11228,1.0,2,0.0,2,0.0
ANS11229,0.0,0,3900.265708826101,0,0.0
ANS11230,0.0,1,0.0,2,0.0
ANS11231,0.0,2,47759.827168965654,3,0.0
ANS11232,1.0,2,0.0,2,0.0
ANS11233,1.0,0,731.8754749697466,0,0.0
ANS11234,1.0,3,0.0,3,0.0
ANS11235,1.0,3,100831.34692433113,0,0.0
ANS11236,0.0,0,2439.9399597489105,0,0.0
ANS11237,0.0,2,41685.14899996681,2,0.0
ANS11238,0.0,2,1751.2953083492025,3,0.0
ANS11239,0.0,1,1010.4168384208352,1,0.0
ANS11240,1.0,1,2900.666716619822,2,0.0
ANS11241,0.0,0,0.0,4,0.0
ANS11242,0.0,1,0.0,3,0.0
ANS11243,0.0,1,1145.2034751029396,4,0.0
ANS11244,1.0,3,1887.2198713557239,2,0.0
ANS11245,0.0,2,0.0,3,0.0
ANS11246,1.0,0,0.0,2,0.0
ANS11247,0.0,1,99247.26098347435,4,0.0
ANS11248,0.0,2,0.0,3,0.0
ANS11249,0.0,2,0.0,3,0.0
ANS11250,1.0,2,0.0,4,0.0
ANS11251,0.0,0,2153.311987852487,0,0.0
ANS11252,1.0,0,0.0,3,0.0
ANS11253,0.0,0,0.0,3,0.0
ANS11254,0.0,0,0.0,1,0.0
ANS11255,1.0,0,72879.96655959846,0,0.0
ANS11256,1.0,1,0.0,0,0.0
ANS11257,1.0,3,0.0,1,0.0
ANS11258,1.0,0,65560.38191107796,3,0.0
ANS11259,0.0,0,1946.5574634408315,0,0.0
ANS11260,0.0,1,271.3417118569225,0,0.0
ANS11261,1.0,1,0.0,3,0.0
ANS11262,1.0,1,0.0,2,0.0
ANS11263,1.0,3,3041.2143063350345,0,0.0
ANS11264,1.0,1,0.0,3,0.0
ANS11265,0.0,1,3402.468166107178,0,0.0
ANS11266,0.0,1,0.0,0,0.0
ANS11267,0.0,2,0.0,2,0.0
ANS11268,0.0,0,1774.2585868903752,0,0.0
ANS11269,1.0,2,48817.70773457935,0,0.0
ANS11270,0.0,3,30431.430818653203,3,0.0
ANS11271,1.0,2,2491.3932406218296,1,0.0
ANS11272,1.0,2,0.0,0,0.0
ANS11273,0.0,2,0.0,3,0.0
ANS11274,0.0,1,3202.925675775555,0,0.0
ANS11275,1.0,0,0.0,2,0.0
ANS11276,1.0,0,0.0,4,0.0
ANS11277,0.0,3,3148.182776170413,2,0.0
ANS11278,1.0,0,0.0,2,0.0
ANS11279,0.0,0,0.0,4,0.0
ANS11280,0.0,2,3459.7298036779744,0,0.0
ANS11281,0.0,1,2846.488447932,4,0.0
ANS11282,0.0,0,0.0,3,0.0
ANS11283,1.0,2,80282.29461551948,0,0.0
ANS11284,0.0,0,0.0,0,0.0
ANS11285,1.0,2,0.0,0,0.0
ANS11286,0.0,3,97780.89616381758,0,0.0
ANS11287,1.0,0,51836.410907464044,0,0.0
ANS11288,1.0,2,0.0,0,0.0
ANS11289,0.0,0,0.0,3,0.0
ANS11290,0.0,2,0.0,3,0.0
ANS11291,0.0,2,0.0,2,0.0
ANS11292,1.0,2,0.0,0,0.0
ANS11293,1.0,0,18518.492294733172,0,0.0
ANS11294,0.0,0,0.0,0,0.0
ANS11295,0.0,3,20811.45579824711,0,0.0
ANS11296,0.0,3,3492.838460075236,3,0.0
ANS11297,0.0,3,0.0,2,0.0
ANS11298,0.0,1,0.0,2,0.0
ANS11299,1.0,0,2341.7280206421747,2,0.0
ANS11300,0.0,3,0.0,0,0.0
ANS11301,1.0,2,0.0,0,0.0
ANS11302,0.0,2,0.0,3,0.0
ANS11303,1.0,0,8735.050095227147,2,0.0
ANS11304,1.0,2,67588.13125628584,2,0.0
ANS11305,0.0,1,0.0,3,0.0
ANS11306,1.0,0,0.0,0,0.0
ANS11307,0.0,3,875.4522668896295,2,0.0
ANS11308,0.0,3,0.0,3,0.0
ANS11309,0.0,1,718.9083943501519,2,0.0
ANS11310,0.0,0,35307.8366695226,0,0.0
ANS11311,0.0,0,0.0,1,0.0
ANS11312,1.0,3,743.9240029210696,0,0.0
ANS11313,1.0,0,1898.9746687421957,2,0.0
ANS11314,0.0,3,1870.0499591677012,0,0.0
ANS11315,0.0,2,0.0,1,0.0
ANS11316,0.0,1,48047.232653837265,0,0.0
ANS11317,0.0,0,0.0,3,0.0
ANS11318,0.0,2,4790.377059316071,3,0.0
ANS11319,0.0,0,0.0,2,0.0
ANS11320,0.0,0,0.0,4,0.0
ANS11321,0.0,1,0.0,2,0.0
ANS11322,0.0,0,0.0,2,0.0
ANS11323,1.0,0,8366.514128506806,2,0.0
ANS11324,0.0,0,0.0,0,0.0
ANS11325,0.0,3,61671.445020527986,3,0.0
ANS11326,1.0,1,3438.605909514579,0,0.0
ANS11327,0.0,3,6284.49759618708,3,0.0
ANS11328,0.0,3,0.0,0,0.0
ANS11329,1.0,0,0.0,2,0.0
ANS11330,0.0,3,0.0,0,0.0
ANS11331,1.0,3,0.0,0,0.0
ANS11332,0.0,1,1234.2310412232625,0,0.0
ANS11333,0.0,0,101797.85030344556,0,0.0
ANS11334,1.0,0,111500.22829555802,2,0.0
ANS11335,1.0,1,0.0,3,0.0
ANS11336,0.0,0,5518.803000153726,0,0.0
ANS11337,0.0,0,40187.51266570391,2,0.0
ANS11338,1.0,0,0.0,3,0.0
ANS11339,1.0,0,87210.6246105912,0,0.0
ANS11340,1.0,0,0.0,3,0.0
ANS11341,0.0,0,0.0,0,0.0
ANS11342,1.0,2,39503.93310830806,2,0.0
ANS11343,0.0,0,2202.5205350941324,3,0.0
ANS11344,1.0,2,0.0,3,0.0
ANS11345,0.0,0,58257.0832585709,4,0.0
ANS11346,0.0,1,4920.785729461338,2,0.0
ANS11347,0.0,0,5505.82124076173,2,0.0
ANS11348,1.0,2,0.0,0,0.0
ANS11349,1.0,0,1135.0148349976203,0,0.0
ANS11350,0.0,0,2746.1380338492163,2,0.0
ANS11351,1.0,3,2234.995722444731,2,0.0
ANS11352,1.0,1,3420.973915130826,3,0.0
ANS11353,1.0,1,0.0,0,0.0
ANS11354,0.0,2,0.0,0,0.0
ANS11355,0.0,0,0.0,3,0.0
ANS11356,0.0,0,1204.8715090343233,3,0.0
ANS11357,1.0,2,3587.548226575028,2,0.0
ANS11358,1.0,0,0.0,3,0.0
ANS11359,1.0,0,0.0,0,0.0
ANS11360,0.0,0,1993.6791078084093,3,0.0
ANS11361,1.0,3,0.0,3,0.0
ANS11362,0.0,0,4883.001071529545,1,0.0
ANS11363,0.0,1,1455.2818891245752,0,0.0
ANS11364,1.0,2,0.0,2,0.0
ANS11365,0.0,0,0.0,2,0.0
ANS11366,0.0,0,0.0,0,0.0
ANS11367,1.0,3,0.0,4,0.0
ANS11368,1.0,0,0.0,2,0.0
ANS11369,1.0,2,46876.35637924337,4,0.0
ANS11370,0.0,1,3538.4587106118456,2,0.0
ANS11371,0.0,1,0.0,0,0.0
ANS11372,1.0,2,110526.11213586564,0,0.0
ANS11373,1.0,1,113090.11891361725,3,0.0
ANS11374,0.0,0,78525.81294921944,1,0.0
ANS11375,0.0,3,2136.8303725285596,0,0.0
ANS11376,1.0,2,2878.8615346967363,0,0.0
ANS11377,1.0,0,0.0,0,0.0
ANS11378,1.0,0,5285.659125610012,2,0.0
ANS11379,1.0,0,3768.41976867563,2,0.0
ANS11380,1.0,1,2850.528015189717,2,0.0
ANS11381,1.0,3,6304.141636362148,2,0.0
ANS11382,1.0,1,0.0,3,0.0
ANS11383,1.0,0,70242.04692494319,0,0.0
ANS11384,0.0,1,0.0,2,0.0
ANS11385,1.0,1,0.0,2,0.0
ANS11386,0.0,0,65782.21710822431,2,0.0
ANS11387,0.0,2,2542.7712615562464,1,0.0
ANS11388,0.0,2,0.0,0,0.0
ANS11389,1.0,2,93427.79479294567,3,0.0
ANS11390,0.0,2,94092.07384133438,0,0.0
ANS11391,0.0,0,6271.940072929316,3,0.0
ANS11392,0.0,0,93308.38720211523,1,0.0
ANS11393,1.0,0,0.0,0,0.0
ANS11394,1.0,0,0.0,0,0.0
ANS11395,1.0,0,960.5004061943745,3,0.0
ANS11396,0.0,1,0.0,2,0.0
ANS11397,1.0,0,1468.79280436728,2,0.0
ANS11398,0.0,0,1631.2560711630224,0,0.0
ANS11399,1.0,0,80952.64027256946,2,0.0
ANS11400,1.0,3,0.0,2,0.0
ANS11401,0.0,1,2224.7113682926392,3,0.0
ANS11402,0.0,3,2367.0217945415848,2,0.0
ANS11403,0.0,1,3409.762793611963,3,0.0
ANS11404,0.0,1,0.0,2,0.0
ANS11405,1.0,3,1430.5852365993806,2,0.0
ANS11406,1.0,0,0.0,3,0.0
ANS11407,0.0,0,64796.44508467377,0,0.0
ANS11408,1.0,1,0.0,3,0.0
ANS11409,1.0,2,75134.24679966642,1,0.0
ANS11410,1.0,0,0.0,0,0.0
ANS11411,0.0,1,3006.542887366789,3,0.0
ANS11412,0.0,3,0.0,2,0.0
ANS11413,0.0,3,3795.814141158416,0,0.0
ANS11414,0.0,0,7802.688605294047,3,0.0
ANS11415,0.0,2,0.0,3,0.0
ANS11416,0.0,1,0.0,4,0.0
ANS11417,0.0,0,0.0,3,0.0
ANS11418,1.0,0,893.7902869327372,2,0.0
ANS11419,0.0,1,41627.504373943004,3,0.0
ANS11420,0.0,0,0.0,3,0.0
ANS11421,1.0,2,24468.21812690211,3,0.0
ANS11422,1.0,1,0.0,0,0.0
ANS11423,1.0,3,2705.840247840818,4,0.0
ANS11424,0.0,1,113.8130560754241,3,0.0
ANS11425,1.0,3,0.0,3,0.0
ANS11426,1.0,0,3114.154423691042,2,0.0
ANS11427,0.0,1,0.0,2,0.0
ANS11428,0.0,1,0.0,0,0.0
ANS11429,1.0,0,0.0,0,0.0
ANS11430,0.0,1,41485.50189738895,2,0.0
ANS11431,1.0,1,0.0,2,0.0
ANS11432,0.0,0,0.0,3,0.0
ANS11433,1.0,0,1390.6972753679784,0,0.0
ANS11434,0.0,0,0.0,0,0.0
ANS11435,1.0,0,0.0,1,0.0
ANS11436,1.0,1,0.0,2,0.0
ANS11437,0.0,0,0.0,3,0.0
ANS11438,1.0,2,0.0,0,0.0
ANS11439,1.0,2,0.0,2,0.0
ANS11440,0.0,0,0.0,2,0.0
ANS11441,0.0,2,0.0,2,0.0
ANS11442,0.0,1,0.0,3,0.0
ANS11443,1.0,3,3930.2413111811197,0,0.0
ANS11444,0.0,0,2215.8047492253663,3,0.0
ANS11445,1.0,0,5578.177942624642,3,0.0
ANS11446,1.0,1,1544.3565644095845,1,0.0
ANS11447,0.0,1,0.0,3,0.0
ANS11448,0.0,1,0.0,2,0.0
ANS11449,0.0,2,0.0,3,0.0
ANS11450,0.0,2,3054.481700865188,3,0.0
ANS11451,0.0,2,2964.9019560983415,3,0.0
ANS11452,1.0,1,157.90718257109353,3,0.0
ANS11453,0.0,0,0.0,2,0.0
ANS11454,1.0,3,0.0,4,0.0
ANS11455,1.0,1,3871.220245045227,3,0.0
ANS11456,0.0,1,59456.90560734618,2,0.0
ANS11457,1.0,0,0.0,2,0.0
ANS11458,1.0,0,0.0,2,0.0
ANS11459,1.0,1,0.0,0,0.0
ANS11460,1.0,3,2756.3969230328457,2,0.0
ANS11461,0.0,3,87517.56724740146,4,0.0
ANS11462,1.0,0,3108.357767656827,3,0.0
ANS11463,0.0,3,28152.692784809697,2,0.0
ANS11464,1.0,1,0.0,0,0.0
ANS11465,1.0,0,46110.43570749565,0,0.0
ANS11466,1.0,0,1528.9344279894322,4,0.0
ANS11467,1.0,0,2312.1655257497805,0,0.0
ANS11468,0.0,0,125653.94038724957,1,0.0
ANS11469,1.0,2,0.0,2,0.0
ANS11470,0.0,0,31542.39245975946,0,0.0
ANS11471,0.0,1,0.0,3,0.0
ANS11472,0.0,0,5180.761391022666,2,0.0
ANS11473,0.0,0,0.0,3,0.0
ANS11474,1.0,3,0.0,0,0.0
ANS11475,0.0,2,23626.162503553118,2,0.0
ANS11476,1.0,1,2418.7534567490948,2,0.0
ANS11477,0.0,3,0.0,2,0.0
ANS11478,0.0,3,0.0,2,0.0
ANS11479,1.0,3,0.0,3,0.0
ANS11480,0.0,2,0.0,2,0.0
ANS11481,0.0,3,0.0,2,0.0
ANS11482,0.0,0,0.0,2,0.0
ANS11483,0.0,2,0.0,3,0.0
ANS11484,0.0,3,4215.210784378405,2,0.0
ANS11485,1.0,2,0.0,3,0.0
ANS11486,0.0,3,0.0,3,0.0
ANS11487,0.0,3,2197.6002590032804,3,0.0
ANS11488,1.0,2,3749.7158566373923,2,0.0
ANS11489,1.0,0,59664.40464042635,2,0.0
ANS11490,0.0,0,0.0,0,0.0
ANS11491,0.0,0,51491.1185077055,1,0.0
ANS11492,0.0,0,0.0,3,0.0
ANS11493,0.0,2,0.0,0,0.0
ANS11494,1.0,2,0.0,1,0.0
ANS11495,1.0,0,1839.4449848928498,3,0.0
ANS11496,1.0,3,2415.641277091896,3,0.0
ANS11497,1.0,1,0.0,3,0.0
ANS11498,0.0,3,0.0,3,0.0
ANS11499,0.0,3,0.0,0,0.0
ANS11500,1.0,0,0.0,3,0.0
ANS11501,0.0,3,2306.102555368626,0,0.0
ANS11502,0.0,0,924.4064968893005,0,0.0
ANS11503,1.0,1,1580.735110543506,4,0.0
ANS11504,0.0,3,95293.86602122492,3,0.0
ANS11505,0.0,2,61929.241005147625,2,0.0
ANS11506,0.0,2,0.0,4,0.0
ANS11507,0.0,0,0.0,1,0.0
ANS11508,0.0,3,0.0,0,0.0
ANS11509,1.0,1,6637.29572960312,2,0.0
ANS11510,0.0,3,47076.7522320624,3,0.0
ANS11511,1.0,2,0.0,0,0.0
ANS11512,0.0,1,0.0,0,0.0
ANS11513,0.0,2,0.0,0,0.0
ANS11514,0.0,1,0.0,3,0.0
ANS11515,0.0,1,1887.4954057167843,0,0.0
ANS11516,1.0,3,137525.06172637525,0,0.0
ANS11517,0.0,2,0.0,0,0.0
ANS11518,0.0,0,49298.2458375009,4,0.0
ANS11519,0.0,1,0.0,0,0.0
ANS11520,0.0,1,0.0,3,0.0
ANS11521,0.0,0,187.47960976271702,1,0.0
ANS11522,1.0,0,0.0,3,0.0
ANS11523,0.0,0,0.0,2,0.0
ANS11524,1.0,0,0.0,3,0.0
ANS11525,1.0,1,0.0,3,0.0
ANS11526,1.0,1,0.0,3,0.0
ANS11527,1.0,0,0.0,2,0.0
ANS11528,1.0,0,1531.6455706640113,0,0.0
ANS11529,1.0,0,54385.412362977826,1,0.0
ANS11530,0.0,1,2625.177948723786,3,0.0
ANS11531,1.0,3,0.0,3,0.0
ANS11532,1.0,0,0.0,4,0.0
