,0
16611,0
16612,3
16613,0
16614,0
16615,2
16616,1
16617,1
16618,3
16619,2
16620,1
16621,3
16622,0
16623,1
16624,1
16625,3
16626,1
16627,1
16628,1
16629,0
16630,2
16631,0
16632,3
16633,1
16634,0
16635,3
16636,1
16637,1
16638,1
16639,0
16640,2
16641,2
16642,2
16643,1
16644,3
16645,2
16646,2
16647,2
16648,0
16649,1
16650,1
16651,1
16652,0
16653,1
16654,2
16655,3
16656,1
16657,0
16658,2
16659,0
16660,1
16661,1
16662,2
16663,0
16664,1
16665,3
16666,0
16667,2
16668,1
16669,0
16670,0
16671,3
16672,2
16673,0
16674,0
16675,1
16676,0
16677,3
16678,1
16679,2
16680,0
16681,3
16682,0
16683,2
16684,0
16685,0
16686,1
16687,1
16688,2
16689,0
16690,0
16691,3
16692,3
16693,2
16694,1
16695,0
16696,0
16697,0
16698,0
16699,0
16700,0
16701,2
16702,0
16703,1
16704,2
16705,0
16706,2
16707,1
16708,0
16709,0
16710,2
16711,2
16712,2
16713,0
16714,2
16715,2
16716,1
16717,3
16718,2
16719,1
16720,0
16721,1
16722,0
16723,1
16724,3
16725,0
16726,1
16727,2
16728,0
16729,0
16730,2
16731,1
16732,0
16733,1
16734,3
16735,0
16736,3
16737,0
16738,0
16739,0
16740,0
16741,1
16742,2
16743,1
16744,3
16745,0
16746,1
16747,3
16748,0
16749,0
16750,1
16751,2
16752,1
16753,1
16754,0
16755,3
16756,1
16757,2
16758,3
16759,2
16760,1
16761,3
16762,0
16763,0
16764,0
16765,0
16766,0
16767,0
16768,3
16769,1
16770,3
16771,0
16772,2
16773,1
16774,0
16775,1
16776,0
16777,2
16778,2
16779,2
16780,0
16781,3
16782,0
16783,3
16784,1
16785,0
16786,3
16787,0
16788,1
16789,3
16790,0
16791,0
16792,2
16793,0
16794,3
16795,2
16796,3
16797,1
16798,3
16799,0
16800,3
16801,0
16802,2
16803,2
16804,0
16805,2
16806,0
16807,2
16808,0
16809,1
16810,0
16811,0
16812,0
16813,0
16814,0
16815,1
16816,2
16817,1
16818,3
16819,1
16820,1
16821,2
16822,2
16823,1
16824,0
16825,3
16826,0
16827,0
16828,2
16829,0
16830,3
16831,2
16832,2
16833,0
16834,2
16835,0
16836,3
16837,2
16838,0
16839,1
16840,3
16841,2
16842,3
16843,1
16844,1
16845,1
16846,0
16847,0
16848,0
16849,0
16850,3
16851,0
16852,2
16853,1
16854,3
16855,0
16856,0
16857,0
16858,0
16859,2
16860,3
16861,1
16862,2
16863,0
16864,0
16865,1
16866,3
16867,3
16868,2
16869,2
16870,3
16871,2
16872,3
16873,3
16874,0
16875,1
16876,1
16877,0
16878,0
16879,0
16880,3
16881,1
16882,0
16883,2
16884,1
16885,0
16886,3
16887,2
16888,3
16889,0
16890,2
16891,0
16892,0
16893,2
16894,1
16895,1
16896,1
16897,2
16898,0
16899,1
16900,0
16901,1
16902,0
16903,2
16904,2
16905,3
16906,0
16907,0
16908,0
16909,1
16910,2
16911,2
16912,1
16913,1
16914,3
16915,1
16916,1
16917,0
16918,2
16919,1
16920,1
16921,0
16922,3
16923,0
16924,3
16925,1
16926,0
16927,1
16928,1
16929,0
16930,0
16931,1
16932,0
16933,0
16934,1
16935,3
16936,0
16937,2
16938,1
16939,2
16940,1
16941,3
16942,0
16943,2
16944,1
16945,0
16946,0
16947,2
16948,1
16949,3
16950,0
16951,0
16952,2
16953,1
16954,2
16955,0
16956,3
16957,0
16958,0
16959,0
16960,1
16961,1
16962,0
16963,1
16964,0
16965,0
16966,3
16967,0
16968,3
16969,3
16970,2
16971,1
16972,2
16973,0
16974,1
16975,0
16976,2
16977,3
16978,2
16979,3
16980,0
16981,2
16982,3
16983,0
16984,0
16985,3
16986,0
16987,0
16988,1
16989,0
16990,3
16991,0
16992,0
16993,3
16994,2
16995,3
16996,3
16997,2
16998,0
16999,2
17000,3
17001,0
17002,0
17003,0
17004,1
17005,0
17006,2
17007,3
17008,1
17009,1
17010,1
17011,0
17012,0
17013,0
17014,3
17015,1
17016,3
17017,0
17018,3
17019,1
17020,2
17021,0
17022,0
17023,3
17024,1
17025,3
17026,0
17027,0
17028,3
17029,3
17030,1
17031,1
17032,2
17033,0
17034,0
17035,0
17036,0
17037,3
17038,1
17039,0
17040,1
17041,1
17042,3
17043,1
17044,0
17045,3
17046,2
17047,0
17048,3
17049,3
17050,0
17051,1
17052,1
17053,0
17054,1
17055,0
17056,0
17057,3
17058,0
17059,3
17060,3
17061,2
17062,0
17063,1
17064,1
17065,1
17066,0
17067,1
17068,0
17069,2
17070,2
17071,0
17072,3
17073,3
17074,3
17075,0
17076,0
17077,0
17078,3
17079,1
17080,1
17081,3
17082,1
17083,3
17084,2
17085,0
17086,1
17087,1
17088,3
17089,2
17090,2
17091,1
17092,1
17093,1
17094,0
17095,2
17096,1
17097,1
17098,0
17099,2
17100,1
17101,0
17102,2
17103,0
17104,3
17105,1
17106,2
17107,1
17108,2
17109,2
17110,0
17111,1
17112,1
17113,1
17114,3
17115,3
17116,1
17117,0
17118,3
17119,0
17120,3
17121,0
17122,1
17123,1
17124,0
17125,3
17126,0
17127,0
17128,3
17129,2
17130,2
17131,3
17132,3
17133,1
17134,3
17135,3
17136,3
17137,3
17138,2
17139,3
17140,0
17141,2
17142,1
17143,3
17144,2
17145,0
17146,2
17147,1
17148,3
17149,1
17150,2
17151,0
17152,2
17153,2
17154,0
17155,2
17156,0
17157,0
17158,1
17159,0
17160,2
17161,1
17162,0
17163,3
17164,0
17165,2
17166,0
17167,0
17168,3
17169,2
17170,1
17171,2
17172,0
17173,1
17174,3
17175,3
17176,0
17177,0
17178,0
17179,1
17180,3
17181,1
17182,3
17183,2
17184,2
17185,0
17186,0
17187,3
17188,3
17189,2
17190,3
17191,2
17192,1
17193,0
17194,1
17195,0
17196,0
17197,1
17198,1
17199,0
17200,2
17201,0
17202,2
17203,2
17204,0
17205,0
17206,0
17207,2
17208,0
17209,1
17210,0
17211,1
17212,1
17213,1
17214,2
17215,2
17216,3
17217,3
17218,1
17219,1
17220,0
17221,0
17222,2
17223,0
17224,3
17225,0
17226,2
17227,2
17228,1
17229,0
17230,1
17231,1
17232,1
17233,1
17234,1
17235,2
17236,2
17237,0
17238,3
17239,3
17240,1
17241,3
17242,0
17243,0
17244,1
17245,3
17246,0
17247,3
17248,1
17249,0
17250,0
17251,0
17252,1
17253,0
17254,3
17255,1
17256,2
17257,0
17258,3
17259,1
17260,0
17261,2
17262,3
17263,1
17264,0
17265,3
17266,0
17267,1
17268,2
17269,0
17270,3
17271,0
17272,0
17273,0
17274,0
17275,1
17276,3
17277,1
17278,3
17279,0
17280,0
17281,1
17282,1
17283,3
17284,0
17285,3
17286,1
17287,0
17288,0
17289,3
17290,1
17291,2
17292,3
17293,0
17294,0
17295,0
17296,3
17297,1
17298,0
17299,3
17300,0
17301,2
17302,0
17303,2
17304,0
17305,1
17306,0
17307,2
17308,3
17309,3
17310,3
17311,2
17312,1
17313,2
17314,1
17315,2
17316,1
17317,1
17318,2
17319,0
17320,0
17321,2
17322,3
17323,1
17324,3
17325,3
17326,0
17327,0
17328,0
17329,0
17330,0
17331,3
17332,2
17333,1
17334,0
17335,2
17336,0
17337,2
17338,2
17339,3
17340,0
17341,3
17342,0
17343,0
17344,3
17345,1
17346,1
17347,0
17348,3
17349,3
17350,0
17351,3
17352,3
17353,0
17354,3
17355,1
17356,0
17357,2
17358,3
17359,3
17360,0
17361,2
17362,0
17363,3
17364,0
17365,2
17366,1
17367,2
17368,3
17369,1
17370,1
17371,2
17372,1
17373,1
17374,0
17375,2
17376,0
17377,0
17378,3
17379,2
17380,1
17381,1
17382,0
17383,1
17384,1
17385,3
17386,3
17387,1
17388,1
17389,0
17390,1
17391,1
17392,3
17393,1
17394,0
17395,0
17396,0
17397,0
17398,3
17399,0
17400,1
17401,2
17402,3
17403,0
17404,3
17405,0
17406,0
17407,0
17408,1
17409,1
17410,3
17411,2
17412,3
17413,1
17414,1
17415,1
17416,0
17417,2
17418,0
17419,0
17420,0
17421,0
17422,2
17423,2
17424,1
17425,1
17426,1
17427,0
17428,1
17429,3
17430,2
17431,2
17432,2
17433,0
17434,3
17435,0
17436,2
17437,1
17438,2
17439,1
17440,3
17441,2
17442,2
17443,3
17444,1
17445,0
17446,0
17447,1
17448,2
17449,3
17450,0
17451,0
17452,1
17453,0
17454,2
17455,0
17456,2
17457,1
17458,3
17459,2
17460,1
17461,1
17462,0
17463,2
17464,0
17465,0
17466,3
17467,1
17468,0
17469,2
17470,1
17471,0
17472,1
17473,0
17474,1
17475,0
17476,0
17477,1
17478,1
17479,2
17480,2
17481,3
17482,1
17483,1
17484,0
17485,0
17486,0
17487,3
17488,1
17489,2
17490,0
17491,3
17492,2
17493,1
17494,0
17495,3
17496,2
17497,3
17498,0
17499,1
17500,2
17501,0
17502,1
17503,0
17504,1
17505,0
17506,3
17507,2
17508,1
17509,0
17510,0
17511,0
17512,2
17513,2
17514,0
17515,2
17516,2
17517,1
17518,2
17519,2
17520,0
17521,1
17522,2
17523,2
17524,0
17525,2
17526,3
17527,1
17528,0
17529,0
17530,3
17531,0
17532,0
17533,0
17534,1
17535,0
17536,1
17537,1
17538,0
17539,3
17540,1
17541,3
17542,3
17543,2
17544,1
17545,1
17546,0
17547,0
17548,1
17549,3
17550,3
17551,1
17552,0
17553,1
17554,1
17555,3
17556,0
17557,1
17558,0
17559,3
17560,2
17561,3
17562,2
17563,1
17564,2
17565,0
17566,0
17567,2
17568,0
17569,0
17570,3
17571,3
17572,1
17573,1
17574,1
17575,1
17576,0
17577,3
17578,3
17579,1
17580,0
17581,1
17582,3
17583,3
17584,3
17585,1
17586,1
17587,0
17588,0
17589,2
17590,1
17591,3
17592,1
17593,1
17594,1
17595,0
17596,2
17597,0
17598,2
17599,1
17600,0
17601,0
17602,0
17603,0
17604,1
17605,3
17606,3
17607,0
17608,3
17609,0
17610,0
17611,0
17612,3
17613,1
17614,0
17615,0
17616,1
17617,2
17618,0
17619,0
17620,0
17621,1
17622,1
17623,3
17624,0
17625,0
17626,0
17627,3
17628,1
17629,0
17630,0
17631,1
17632,0
17633,0
17634,0
17635,1
17636,0
17637,0
17638,3
17639,1
17640,2
17641,0
17642,1
17643,1
17644,0
17645,2
17646,1
17647,1
17648,3
17649,1
17650,0
17651,0
17652,1
17653,3
17654,0
17655,3
17656,2
17657,3
17658,3
17659,1
17660,2
17661,0
17662,0
17663,0
17664,0
17665,0
17666,1
17667,0
17668,1
17669,0
17670,0
17671,0
17672,0
17673,2
17674,0
17675,1
17676,1
17677,2
17678,0
17679,3
17680,1
17681,0
17682,1
17683,0
17684,2
17685,1
17686,2
17687,1
17688,0
17689,2
17690,0
17691,2
17692,2
17693,3
17694,0
17695,1
17696,0
17697,2
17698,0
17699,2
17700,3
17701,0
17702,0
17703,2
17704,1
17705,0
17706,0
17707,3
17708,2
17709,3
17710,1
17711,0
17712,3
17713,2
17714,1
17715,3
17716,2
17717,0
17718,1
17719,2
17720,2
17721,0
17722,3
17723,2
17724,3
17725,2
17726,3
17727,2
17728,1
17729,0
17730,0
17731,2
17732,3
17733,3
17734,1
17735,2
17736,1
17737,3
17738,2
17739,2
17740,1
17741,0
17742,3
17743,3
17744,1
17745,0
17746,2
17747,1
17748,0
17749,3
17750,1
17751,1
17752,0
17753,0
17754,0
17755,0
17756,2
17757,0
17758,0
17759,0
17760,2
17761,1
17762,2
17763,0
17764,0
17765,1
17766,1
17767,2
17768,2
17769,3
17770,0
17771,1
17772,3
17773,0
17774,2
17775,2
17776,1
17777,0
17778,3
17779,0
17780,2
17781,2
17782,1
17783,0
17784,2
17785,0
17786,2
17787,1
17788,0
17789,0
17790,1
17791,0
17792,3
17793,3
17794,1
17795,3
17796,0
17797,0
17798,0
17799,0
17800,0
17801,3
17802,0
17803,3
17804,1
17805,1
17806,0
17807,0
17808,0
17809,3
17810,0
17811,3
17812,0
17813,1
17814,3
17815,0
17816,3
17817,0
17818,2
17819,3
17820,3
17821,0
17822,2
17823,1
17824,3
17825,1
17826,2
17827,2
17828,3
17829,0
17830,3
17831,1
17832,1
17833,2
17834,1
17835,1
17836,3
17837,3
17838,0
17839,0
17840,2
17841,0
17842,0
17843,1
17844,1
17845,2
17846,2
17847,0
17848,0
17849,0
17850,0
17851,3
17852,0
17853,2
17854,2
17855,1
17856,3
17857,3
17858,0
17859,3
17860,1
17861,0
17862,0
17863,2
17864,2
17865,0
17866,2
17867,1
17868,3
17869,3
17870,0
17871,1
17872,3
17873,0
17874,3
17875,2
17876,0
17877,2
17878,2
17879,1
17880,1
17881,2
17882,1
17883,1
17884,1
17885,2
17886,0
17887,0
17888,1
17889,2
17890,3
17891,0
17892,1
17893,3
17894,3
17895,3
17896,2
17897,0
17898,3
17899,3
17900,2
17901,0
17902,3
17903,0
17904,1
17905,1
17906,1
17907,1
17908,0
17909,1
17910,0
17911,2
17912,3
17913,0
17914,0
17915,3
17916,3
17917,0
17918,0
17919,1
17920,0
17921,0
17922,1
17923,3
17924,1
17925,3
17926,1
17927,0
17928,3
17929,0
17930,3
17931,3
17932,1
17933,3
17934,1
17935,3
17936,2
17937,3
17938,0
17939,1
17940,0
17941,1
17942,3
17943,3
17944,2
17945,2
17946,3
17947,0
17948,0
17949,1
17950,0
17951,2
17952,0
17953,0
17954,0
17955,3
17956,2
17957,1
17958,1
17959,2
17960,1
17961,0
17962,2
17963,1
17964,3
17965,0
17966,0
17967,2
17968,3
17969,3
17970,0
17971,3
17972,2
17973,1
17974,0
17975,1
17976,2
17977,3
17978,1
17979,0
17980,0
17981,0
17982,0
17983,1
17984,0
17985,3
17986,1
17987,0
17988,0
17989,0
17990,1
17991,2
17992,0
17993,0
17994,1
17995,0
17996,0
17997,1
17998,2
17999,3
18000,2
18001,1
18002,0
18003,3
18004,2
18005,1
18006,3
18007,0
18008,0
18009,2
18010,2
18011,2
18012,3
18013,3
18014,2
18015,0
18016,2
18017,0
18018,2
18019,0
18020,0
18021,3
18022,0
18023,0
18024,3
18025,0
18026,0
18027,0
18028,1
18029,1
18030,1
18031,2
18032,2
18033,1
18034,1
18035,1
18036,3
18037,3
18038,1
18039,0
18040,3
18041,0
18042,2
18043,2
18044,0
18045,0
18046,0
18047,0
18048,2
18049,1
18050,2
18051,3
18052,3
18053,0
18054,1
18055,0
18056,1
18057,2
18058,3
18059,2
18060,1
18061,0
18062,0
18063,3
18064,1
18065,0
18066,0
18067,1
18068,0
18069,0
18070,2
18071,1
18072,0
18073,0
18074,0
18075,2
18076,1
18077,1
18078,3
18079,0
18080,0
18081,0
18082,2
18083,0
18084,1
18085,0
18086,1
18087,1
18088,0
18089,0
18090,1
18091,1
18092,0
18093,0
18094,3
18095,1
18096,3
18097,1
18098,0
18099,1
18100,0
18101,1
18102,1
18103,2
18104,0
18105,3
18106,0
18107,0
18108,0
18109,0
18110,0
18111,0
18112,1
18113,1
18114,2
18115,2
18116,2
18117,1
18118,0
18119,0
18120,3
18121,0
18122,0
18123,1
18124,0
18125,3
18126,0
18127,0
18128,1
18129,0
18130,0
18131,2
18132,1
18133,3
18134,3
18135,1
18136,3
18137,3
18138,2
18139,0
18140,1
18141,3
18142,1
18143,0
18144,2
18145,3
18146,2
18147,0
18148,3
18149,0
18150,0
18151,0
18152,3
18153,3
18154,3
18155,2
18156,0
18157,2
18158,0
18159,2
18160,0
18161,0
18162,1
18163,0
18164,2
18165,0
18166,2
18167,0
18168,0
18169,1
18170,0
18171,0
18172,3
18173,0
18174,1
18175,1
18176,1
18177,2
18178,2
18179,2
18180,0
18181,2
18182,3
18183,1
18184,0
18185,2
18186,1
18187,3
18188,0
18189,0
18190,0
18191,0
18192,3
18193,2
18194,1
18195,0
18196,1
18197,1
18198,2
18199,0
18200,2
18201,0
18202,2
18203,0
18204,0
18205,0
18206,0
18207,2
18208,1
18209,3
18210,3
18211,0
18212,0
18213,1
18214,3
18215,0
18216,0
18217,1
18218,1
18219,2
18220,3
18221,0
18222,0
18223,2
18224,0
18225,1
18226,1
18227,2
18228,0
18229,1
18230,0
18231,3
18232,1
18233,1
18234,1
18235,1
18236,3
18237,3
18238,3
18239,2
18240,2
18241,2
18242,0
18243,0
18244,3
18245,3
18246,3
18247,0
18248,2
18249,1
18250,2
18251,2
18252,3
18253,0
18254,2
18255,1
18256,3
18257,0
18258,2
18259,3
18260,1
18261,0
18262,0
18263,3
18264,1
18265,0
18266,0
18267,0
18268,0
18269,0
18270,3
18271,0
18272,2
18273,0
18274,1
18275,0
18276,1
18277,0
18278,1
18279,2
18280,0
18281,0
18282,0
18283,3
18284,1
18285,2
18286,2
18287,0
18288,2
18289,0
18290,0
18291,3
18292,1
18293,1
18294,0
18295,0
18296,3
18297,2
18298,1
18299,2
18300,0
18301,2
18302,0
18303,3
18304,0
18305,1
18306,3
18307,2
18308,2
18309,0
18310,0
18311,0
18312,3
18313,0
18314,1
18315,3
18316,0
18317,3
18318,3
18319,0
18320,3
18321,1
18322,1
18323,2
18324,3
18325,0
18326,3
18327,2
18328,3
18329,2
18330,1
18331,1
18332,0
18333,0
18334,3
18335,1
18336,1
18337,0
18338,3
18339,2
18340,1
18341,0
18342,3
18343,2
18344,3
18345,1
18346,1
18347,0
18348,1
18349,2
18350,0
18351,2
18352,1
18353,1
18354,0
18355,1
18356,2
18357,3
18358,1
18359,0
18360,1
18361,0
18362,0
18363,1
18364,0
18365,1
18366,0
18367,0
18368,1
18369,2
18370,1
18371,0
18372,0
18373,1
18374,2
18375,1
18376,0
18377,3
18378,2
18379,1
18380,0
18381,2
18382,0
18383,1
18384,1
18385,2
18386,3
18387,2
18388,1
18389,1
18390,1
18391,0
18392,1
18393,0
18394,1
18395,3
18396,1
18397,0
18398,1
18399,0
18400,0
18401,1
18402,0
18403,0
18404,3
18405,1
18406,3
18407,3
18408,2
18409,1
18410,2
18411,1
18412,0
18413,1
18414,1
18415,0
18416,0
18417,1
18418,0
18419,2
18420,0
18421,0
18422,2
18423,2
18424,1
18425,2
18426,1
18427,1
18428,2
18429,3
18430,3
18431,1
18432,2
18433,2
18434,0
18435,1
18436,0
18437,0
18438,0
18439,0
18440,3
18441,2
18442,3
18443,0
18444,1
18445,3
18446,0
18447,0
18448,3
18449,1
18450,2
18451,3
18452,1
18453,0
18454,3
18455,1
18456,3
18457,1
18458,2
18459,2
18460,2
18461,3
18462,2
18463,0
18464,0
18465,1
18466,0
18467,2
18468,0
18469,0
18470,3
18471,1
18472,1
18473,1
18474,1
18475,2
18476,0
18477,0
18478,1
18479,0
18480,0
18481,2
18482,0
18483,3
18484,0
18485,0
18486,1
18487,3
18488,2
18489,1
18490,1
18491,3
18492,1
18493,1
18494,0
18495,1
18496,0
18497,3
18498,0
18499,1
18500,0
18501,1
18502,2
18503,0
18504,2
18505,2
18506,3
18507,0
18508,3
18509,0
18510,1
18511,3
18512,0
18513,3
18514,2
18515,1
18516,0
18517,0
18518,0
18519,1
18520,1
18521,0
18522,0
18523,0
18524,0
18525,0
18526,2
18527,3
18528,1
18529,2
18530,3
18531,3
18532,1
18533,1
18534,0
18535,1
18536,0
18537,0
18538,0
18539,1
18540,0
18541,0
18542,1
18543,0
18544,2
18545,3
18546,3
18547,1
18548,0
18549,2
18550,2
18551,3
18552,1
18553,0
18554,0
18555,0
18556,1
18557,1
18558,1
18559,3
18560,0
18561,3
18562,0
18563,0
18564,0
18565,1
18566,1
18567,0
18568,1
18569,0
18570,3
18571,0
18572,3
18573,1
18574,1
18575,1
18576,3
18577,1
18578,0
18579,0
18580,3
18581,1
18582,3
18583,0
18584,0
18585,3
18586,0
18587,1
18588,0
18589,0
18590,3
18591,1
18592,1
18593,0
18594,1
18595,3
18596,1
18597,2
18598,3
18599,1
18600,1
18601,0
18602,3
18603,0
18604,2
18605,0
18606,3
18607,1
18608,0
18609,1
18610,1
18611,2
18612,3
18613,0
18614,2
18615,2
18616,1
18617,1
18618,0
18619,1
18620,3
18621,3
18622,3
18623,2
18624,2
18625,1
18626,2
18627,0
18628,1
18629,2
18630,0
18631,0
18632,0
18633,1
18634,1
18635,1
18636,2
18637,0
18638,2
18639,0
18640,1
18641,0
18642,1
18643,2
18644,1
18645,0
18646,2
18647,1
18648,0
18649,1
18650,2
18651,3
18652,1
18653,2
18654,2
18655,3
18656,0
18657,2
18658,0
18659,2
18660,3
18661,3
18662,1
18663,0
18664,2
18665,1
18666,1
18667,1
18668,2
18669,0
18670,3
18671,0
18672,2
18673,1
18674,0
18675,3
18676,0
18677,3
18678,1
18679,2
18680,0
18681,1
18682,0
18683,1
18684,2
18685,3
18686,1
18687,2
18688,3
18689,1
18690,3
18691,1
18692,1
18693,1
18694,1
18695,3
18696,0
18697,0
18698,0
18699,0
18700,1
18701,1
18702,0
18703,1
18704,3
18705,2
18706,3
18707,3
18708,2
18709,0
18710,3
18711,0
18712,2
18713,2
18714,1
18715,2
18716,2
18717,1
18718,0
18719,3
18720,3
18721,1
18722,3
18723,1
18724,3
18725,2
18726,2
18727,0
18728,2
18729,0
18730,3
18731,0
18732,0
18733,2
18734,1
18735,2
18736,2
18737,0
18738,1
18739,1
18740,0
18741,0
18742,2
18743,2
18744,1
18745,2
18746,3
18747,1
18748,2
18749,0
18750,3
18751,1
18752,1
18753,2
18754,0
18755,2
18756,3
18757,2
18758,0
18759,2
18760,2
18761,0
18762,2
18763,0
18764,0
18765,1
18766,0
18767,0
18768,1
18769,0
18770,2
18771,1
18772,0
18773,1
18774,2
18775,0
18776,2
18777,1
18778,3
18779,1
18780,0
18781,0
18782,0
18783,1
18784,3
18785,0
18786,2
18787,0
18788,0
18789,2
18790,2
18791,1
18792,3
18793,0
18794,2
18795,1
18796,1
18797,0
18798,1
18799,1
18800,0
18801,1
18802,1
18803,3
18804,0
18805,1
18806,0
18807,2
18808,1
18809,3
18810,1
18811,1
18812,1
18813,0
18814,3
18815,3
18816,0
18817,0
18818,1
18819,1
18820,1
18821,0
18822,0
18823,1
18824,0
18825,3
18826,2
18827,1
18828,3
18829,1
18830,1
18831,2
18832,0
18833,0
18834,2
18835,2
18836,1
18837,0
18838,0
18839,2
18840,1
18841,3
18842,3
18843,3
18844,0
18845,1
18846,1
18847,0
18848,0
18849,3
18850,0
18851,0
18852,1
18853,0
18854,0
18855,1
18856,2
18857,0
18858,2
18859,2
18860,1
18861,0
18862,1
18863,0
18864,0
18865,2
18866,3
18867,0
18868,0
18869,0
18870,0
18871,3
18872,3
18873,2
18874,2
18875,2
18876,1
18877,3
18878,1
18879,0
18880,1
18881,3
18882,2
18883,2
18884,0
18885,2
18886,1
18887,2
18888,1
18889,2
18890,3
18891,2
18892,2
18893,1
18894,0
18895,1
18896,3
18897,0
18898,3
18899,2
18900,3
18901,1
18902,3
18903,0
18904,0
18905,0
18906,0
18907,1
18908,2
18909,3
18910,1
18911,0
18912,0
18913,1
18914,0
18915,2
18916,0
18917,0
18918,0
18919,0
18920,1
18921,0
18922,3
18923,2
18924,3
18925,0
18926,0
18927,3
18928,3
18929,2
18930,1
18931,0
18932,2
18933,2
18934,0
18935,0
18936,0
18937,1
18938,2
18939,2
18940,3
18941,1
18942,0
18943,0
18944,1
18945,0
18946,0
18947,1
18948,2
18949,1
18950,0
18951,2
18952,0
18953,2
18954,0
18955,1
18956,2
18957,2
18958,0
18959,0
18960,1
18961,1
18962,1
18963,3
18964,0
18965,1
18966,1
18967,3
18968,1
18969,2
18970,0
18971,0
18972,0
18973,1
18974,2
18975,3
18976,0
18977,0
18978,0
18979,3
18980,0
18981,1
18982,0
18983,2
18984,0
18985,3
18986,2
18987,0
18988,0
18989,2
18990,2
18991,0
18992,0
18993,1
18994,3
18995,2
18996,0
18997,3
18998,2
18999,2
19000,0
19001,1
19002,2
19003,1
19004,0
19005,1
19006,2
19007,1
19008,2
19009,0
19010,2
19011,3
19012,2
19013,1
19014,1
19015,2
19016,0
19017,1
19018,0
19019,0
19020,2
19021,0
19022,0
19023,0
19024,0
19025,1
19026,3
19027,2
19028,1
19029,2
19030,3
19031,0
19032,2
19033,3
19034,0
19035,3
19036,2
19037,3
19038,1
19039,3
19040,0
19041,0
19042,1
19043,2
19044,1
19045,2
19046,1
19047,1
19048,0
19049,3
19050,0
19051,1
19052,0
19053,3
19054,1
19055,3
19056,1
19057,1
19058,1
19059,0
19060,0
19061,2
19062,1
19063,1
19064,0
19065,3
19066,0
19067,2
19068,1
19069,2
19070,3
19071,3
19072,0
19073,3
19074,1
19075,0
19076,0
19077,0
19078,0
19079,0
19080,3
19081,1
19082,2
19083,2
19084,1
19085,1
19086,1
19087,3
19088,0
19089,3
19090,1
19091,0
19092,0
19093,0
19094,1
19095,2
19096,3
19097,0
19098,2
19099,2
19100,1
19101,3
19102,1
19103,1
19104,2
19105,3
19106,2
19107,1
19108,1
19109,1
19110,1
19111,0
19112,3
19113,3
19114,1
19115,2
19116,2
19117,2
19118,0
19119,2
19120,3
19121,1
19122,0
19123,3
19124,0
19125,2
19126,0
19127,0
19128,1
19129,2
19130,0
19131,0
19132,3
19133,0
19134,0
19135,0
19136,1
19137,2
19138,0
19139,3
19140,0
19141,3
19142,1
19143,0
19144,1
19145,0
19146,0
19147,0
19148,1
19149,0
19150,2
19151,3
19152,1
19153,2
19154,2
19155,2
19156,1
19157,1
19158,1
19159,2
19160,0
19161,1
19162,1
19163,0
19164,3
19165,2
19166,2
19167,3
19168,1
19169,3
19170,0
19171,0
19172,0
19173,2
19174,0
19175,0
19176,0
19177,3
19178,1
19179,2
19180,3
19181,1
19182,1
19183,0
19184,2
19185,0
19186,0
19187,1
19188,0
19189,3
19190,0
19191,1
19192,3
19193,1
19194,2
19195,2
19196,0
19197,0
19198,0
19199,0
19200,2
19201,0
19202,0
19203,0
19204,0
19205,0
19206,0
19207,3
19208,1
19209,2
19210,3
19211,0
19212,0
19213,0
19214,2
19215,2
19216,3
19217,0
19218,2
19219,2
19220,0
19221,0
19222,0
19223,2
19224,0
19225,0
19226,2
19227,2
19228,0
19229,3
19230,2
19231,3
19232,0
19233,3
19234,2
19235,3
19236,1
19237,0
19238,0
19239,2
19240,0
19241,1
19242,0
19243,0
19244,1
19245,0
19246,0
19247,2
19248,0
19249,0
19250,0
19251,1
19252,2
19253,0
19254,0
19255,1
19256,1
19257,0
19258,0
19259,2
19260,0
19261,1
19262,3
19263,1
19264,0
19265,0
19266,1
19267,0
19268,0
19269,0
19270,0
19271,0
19272,1
19273,0
19274,2
19275,0
19276,1
19277,0
19278,2
19279,2
19280,3
19281,0
19282,2
19283,1
19284,0
19285,1
19286,3
19287,0
19288,3
19289,1
19290,0
19291,2
19292,0
19293,2
19294,0
19295,0
19296,1
19297,0
19298,2
19299,3
19300,2
19301,2
19302,0
19303,0
19304,0
19305,2
19306,1
19307,3
19308,0
19309,2
19310,3
19311,3
19312,2
19313,3
19314,2
19315,0
19316,3
19317,0
19318,1
19319,1
19320,3
19321,3
19322,0
19323,2
19324,0
19325,3
19326,2
19327,2
19328,3
19329,0
19330,0
19331,0
19332,3
19333,1
19334,0
19335,1
19336,3
19337,0
19338,1
19339,0
19340,0
19341,1
19342,2
19343,1
19344,3
19345,3
19346,2
19347,2
19348,2
19349,1
19350,3
19351,3
19352,1
19353,0
19354,3
19355,0
19356,3
19357,2
19358,2
19359,1
19360,1
19361,0
19362,3
19363,2
19364,3
19365,1
19366,1
19367,3
19368,1
19369,0
19370,0
19371,0
19372,0
19373,0
19374,3
19375,1
19376,0
19377,1
19378,1
19379,0
19380,0
19381,1
19382,2
19383,1
19384,0
19385,0
19386,3
19387,3
19388,2
19389,0
19390,0
19391,3
19392,2
19393,1
19394,2
19395,1
19396,3
19397,1
19398,1
19399,0
19400,0
19401,1
19402,0
19403,0
19404,1
19405,0
19406,0
19407,1
19408,3
19409,2
